name;durantion_ms;explicit;added_at;album;release_date;artist_id;audio_features.danceability;audio_features.energy;audio_features.key;audio_features.loudness;audio_features.mode;audio_features.speechiness;audio_features.acousticness;audio_features.instrumentalness;audio_features.liveness;audio_features.valence;audio_features.tempo;audio_features.type;audio_features.id;audio_features.uri;audio_features.track_href;audio_features.analysis_url;audio_features.duration_ms;audio_features.time_signature;audio_features.error.status;audio_features.error.message
Reflect Reprise;6.700216666666667;True;2019-06-08T13:37:14Z;Collagically Speaking;2018-06-15;6YwDgZxJVXO6N24VU8XMU5,1wUmdemiR9Dxw8A2el365A;0.698;0.693;5.0;-5.415;0.0;0.0402;0.628;0.031;0.17;0.961;85.046;audio_features;1SrS6bDrmWXsNQ94YmlIa8;spotify:track:1SrS6bDrmWXsNQ94YmlIa8;https://api.spotify.com/v1/tracks/1SrS6bDrmWXsNQ94YmlIa8;https://api.spotify.com/v1/audio-analysis/1SrS6bDrmWXsNQ94YmlIa8;402013.0;4.0;;
Wish You Well;4.093333333333334;False;2019-06-08T13:36:38Z;No Doubt;2018-11-02;60k4atxgEIMFz4DWHp0le1;0.469;0.492;1.0;-10.978;1.0;0.0704;0.425;2.29e-05;0.109;0.199;80.125;audio_features;4O4YYyaf8jAbiDt2j7ARvj;spotify:track:4O4YYyaf8jAbiDt2j7ARvj;https://api.spotify.com/v1/tracks/4O4YYyaf8jAbiDt2j7ARvj;https://api.spotify.com/v1/audio-analysis/4O4YYyaf8jAbiDt2j7ARvj;245600.0;4.0;;
For More;4.40025;False;2019-06-08T13:36:32Z;No Doubt;2018-11-02;60k4atxgEIMFz4DWHp0le1;0.588;0.41;8.0;-9.464;1.0;0.0844;0.335;6.48e-06;0.188;0.488;119.727;audio_features;4KUXGrXN7eBe4QyyeFX6jD;spotify:track:4KUXGrXN7eBe4QyyeFX6jD;https://api.spotify.com/v1/tracks/4KUXGrXN7eBe4QyyeFX6jD;https://api.spotify.com/v1/audio-analysis/4KUXGrXN7eBe4QyyeFX6jD;264015.0;3.0;;
What's the Use?;4.810666666666667;True;2019-06-07T10:50:53Z;Swimming;2018-08-03;4LLpKhyESsyAXpc4laK94U;0.759;0.492;1.0;-10.338;0.0;0.12;0.736;0.00989;0.107;0.561;104.974;audio_features;2dgrYdgguVZKeCsrVb9XEs;spotify:track:2dgrYdgguVZKeCsrVb9XEs;https://api.spotify.com/v1/tracks/2dgrYdgguVZKeCsrVb9XEs;https://api.spotify.com/v1/audio-analysis/2dgrYdgguVZKeCsrVb9XEs;288640.0;4.0;;
Stay;5.440433333333333;True;2019-06-07T10:50:43Z;The Divine Feminine;2016-09-16;4LLpKhyESsyAXpc4laK94U;0.742;0.561;6.0;-7.017;1.0;0.139;0.566;0.000135;0.641;0.55;134.01;audio_features;4brX8MJs5hxErgq48f9REO;spotify:track:4brX8MJs5hxErgq48f9REO;https://api.spotify.com/v1/tracks/4brX8MJs5hxErgq48f9REO;https://api.spotify.com/v1/audio-analysis/4brX8MJs5hxErgq48f9REO;326427.0;4.0;;
Dang! (feat. Anderson .Paak);5.089166666666666;True;2019-06-07T10:50:41Z;The Divine Feminine;2016-09-16;4LLpKhyESsyAXpc4laK94U,3jK9MiCrA42lLAdMGUZpwa;0.836;0.67;5.0;-6.907;0.0;0.23;0.00826;0.000355;0.0837;0.556;107.018;audio_features;5iUQMwxUPdJBFeGkePtM66;spotify:track:5iUQMwxUPdJBFeGkePtM66;https://api.spotify.com/v1/tracks/5iUQMwxUPdJBFeGkePtM66;https://api.spotify.com/v1/audio-analysis/5iUQMwxUPdJBFeGkePtM66;305350.0;4.0;;
Congratulations (feat. Bilal);4.273766666666667;True;2019-06-07T10:50:39Z;The Divine Feminine;2016-09-16;4LLpKhyESsyAXpc4laK94U,4jCbgl5Dmt3uOh8WRQfpPs;0.465;0.225;4.0;-12.637;0.0;0.0455;0.948;0.00155;0.18;0.207;57.75;audio_features;1OubIZ0ARYCUq5kceYUQiO;spotify:track:1OubIZ0ARYCUq5kceYUQiO;https://api.spotify.com/v1/tracks/1OubIZ0ARYCUq5kceYUQiO;https://api.spotify.com/v1/audio-analysis/1OubIZ0ARYCUq5kceYUQiO;256427.0;4.0;;
3005;3.903583333333333;True;2019-06-07T10:50:15Z;Because the Internet;2013-12-10;73sIBHcqh3Z3NyqHKZ7FOL;0.472;0.448;6.0;-7.272;0.0;0.326;0.113;0.0;0.0914;0.636;166.077;audio_features;2ZltjIqztEpZtafc8w0I9t;spotify:track:2ZltjIqztEpZtafc8w0I9t;https://api.spotify.com/v1/tracks/2ZltjIqztEpZtafc8w0I9t;https://api.spotify.com/v1/audio-analysis/2ZltjIqztEpZtafc8w0I9t;234215.0;4.0;;
IV. Sweatpants;3.01125;True;2019-06-07T10:50:13Z;Because the Internet;2013-12-10;73sIBHcqh3Z3NyqHKZ7FOL;0.71;0.47;1.0;-9.33;0.0;0.142;0.154;0.0;0.643;0.581;80.027;audio_features;00GOPLxW4PGQuUYdPJh8K1;spotify:track:00GOPLxW4PGQuUYdPJh8K1;https://api.spotify.com/v1/tracks/00GOPLxW4PGQuUYdPJh8K1;https://api.spotify.com/v1/audio-analysis/00GOPLxW4PGQuUYdPJh8K1;180675.0;4.0;;
I.Crawl;3.491216666666667;True;2019-06-07T10:50:09Z;Because the Internet;2013-12-10;73sIBHcqh3Z3NyqHKZ7FOL;0.588;0.539;6.0;-8.816;1.0;0.0396;0.0445;4.82e-06;0.121;0.343;132.976;audio_features;0ccmrEgpKa5iFvijTxIrGf;spotify:track:0ccmrEgpKa5iFvijTxIrGf;https://api.spotify.com/v1/tracks/0ccmrEgpKa5iFvijTxIrGf;https://api.spotify.com/v1/audio-analysis/0ccmrEgpKa5iFvijTxIrGf;209473.0;4.0;;
Retro (Rough);3.3777666666666666;True;2019-06-07T10:50:03Z;Kauai;2014-10-03;73sIBHcqh3Z3NyqHKZ7FOL;0.862;0.614;5.0;-5.875;0.0;0.0393;0.246;0.00757;0.113;0.323;110.061;audio_features;1nRTH500HbZX8PYwT4ZMby;spotify:track:1nRTH500HbZX8PYwT4ZMby;https://api.spotify.com/v1/tracks/1nRTH500HbZX8PYwT4ZMby;https://api.spotify.com/v1/audio-analysis/1nRTH500HbZX8PYwT4ZMby;202667.0;4.0;;
Pop Thieves (Make It Feel Good);5.158;True;2019-06-07T10:49:58Z;Kauai;2014-10-03;73sIBHcqh3Z3NyqHKZ7FOL,0xOeVMOz2fVg5BJY3N6akT;0.489;0.83;5.0;-8.546;0.0;0.0703;0.0755;1.15e-05;0.105;0.0741;104.815;audio_features;77hL9s5AHzOhgXFxbLCdv1;spotify:track:77hL9s5AHzOhgXFxbLCdv1;https://api.spotify.com/v1/tracks/77hL9s5AHzOhgXFxbLCdv1;https://api.spotify.com/v1/audio-analysis/77hL9s5AHzOhgXFxbLCdv1;309480.0;4.0;;
Stand Tall;6.17955;False;2019-06-07T10:49:48Z;"""Awaken, My Love!""";2016-12-02;73sIBHcqh3Z3NyqHKZ7FOL;0.308;0.234;2.0;-14.084;0.0;0.0364;0.692;0.00279;0.125;0.123;87.982;audio_features;25BSBxpCtoDbOpVd7cpqbw;spotify:track:25BSBxpCtoDbOpVd7cpqbw;https://api.spotify.com/v1/tracks/25BSBxpCtoDbOpVd7cpqbw;https://api.spotify.com/v1/audio-analysis/25BSBxpCtoDbOpVd7cpqbw;370773.0;4.0;;
Baby Boy;6.368216666666667;False;2019-06-07T10:49:44Z;"""Awaken, My Love!""";2016-12-02;73sIBHcqh3Z3NyqHKZ7FOL;0.535;0.393;2.0;-7.72;0.0;0.036;0.131;0.507;0.0658;0.715;199.959;audio_features;2qbw3lSGERDdUawZ736wmN;spotify:track:2qbw3lSGERDdUawZ736wmN;https://api.spotify.com/v1/tracks/2qbw3lSGERDdUawZ736wmN;https://api.spotify.com/v1/audio-analysis/2qbw3lSGERDdUawZ736wmN;382093.0;3.0;;
Redbone;5.448883333333334;True;2019-06-07T10:49:40Z;"""Awaken, My Love!""";2016-12-02;73sIBHcqh3Z3NyqHKZ7FOL;0.743;0.347;1.0;-11.174;1.0;0.121;0.167;0.00951;0.103;0.572;160.143;audio_features;0wXuerDYiBnERgIpbb3JBR;spotify:track:0wXuerDYiBnERgIpbb3JBR;https://api.spotify.com/v1/tracks/0wXuerDYiBnERgIpbb3JBR;https://api.spotify.com/v1/audio-analysis/0wXuerDYiBnERgIpbb3JBR;326933.0;4.0;;
Have Some Love;3.73755;False;2019-06-07T10:49:36Z;"""Awaken, My Love!""";2016-12-02;73sIBHcqh3Z3NyqHKZ7FOL;0.783;0.782;9.0;-7.003;1.0;0.0843;0.0171;0.0261;0.682;0.935;148.21;audio_features;3baESV24ilV6meyqLUh0WU;spotify:track:3baESV24ilV6meyqLUh0WU;https://api.spotify.com/v1/tracks/3baESV24ilV6meyqLUh0WU;https://api.spotify.com/v1/audio-analysis/3baESV24ilV6meyqLUh0WU;224253.0;4.0;;
LOYALTY. FEAT. RIHANNA.;3.7893333333333334;True;2019-06-07T10:49:10Z;DAMN.;2017-04-14;2YZyLoL8N0Wb9xBt1NhZWg,5pKCCKE2ajJHZ9KAiaK11H;0.658;0.535;9.0;-8.983;0.0;0.0573;0.0265;0.0;0.2;0.419;110.684;audio_features;6SwRhMLwNqEi6alNPVG00n;spotify:track:6SwRhMLwNqEi6alNPVG00n;https://api.spotify.com/v1/tracks/6SwRhMLwNqEi6alNPVG00n;https://api.spotify.com/v1/audio-analysis/6SwRhMLwNqEi6alNPVG00n;227360.0;4.0;;
DUCKWORTH.;4.14355;True;2019-06-07T10:48:28Z;DAMN.;2017-04-14;2YZyLoL8N0Wb9xBt1NhZWg;0.552;0.731;7.0;-6.873;1.0;0.615;0.0536;0.0;0.258;0.632;174.516;audio_features;0y9uTzK9cNKSAEHnpeRG8C;spotify:track:0y9uTzK9cNKSAEHnpeRG8C;https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C;https://api.spotify.com/v1/audio-analysis/0y9uTzK9cNKSAEHnpeRG8C;248613.0;4.0;;
LOVE. FEAT. ZACARI.;3.5566666666666666;True;2019-06-07T10:48:22Z;DAMN.;2017-04-14;2YZyLoL8N0Wb9xBt1NhZWg,3qBKjEOanahMxlRojwCzhI;0.8;0.585;10.0;-7.343;1.0;0.0924;0.264;0.0;0.153;0.779;126.058;audio_features;6PGoSes0D9eUDeeAafB2As;spotify:track:6PGoSes0D9eUDeeAafB2As;https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As;https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As;213400.0;4.0;;
untitled 08 | 09.06.2014.;3.9251;True;2019-06-07T10:48:05Z;untitled unmastered.;2016-03-04;2YZyLoL8N0Wb9xBt1NhZWg;0.85;0.524;11.0;-9.375;0.0;0.204;0.25;2.46e-06;0.114;0.686;120.004;audio_features;5bBUDJUfGcG7eFy3Bf4fXv;spotify:track:5bBUDJUfGcG7eFy3Bf4fXv;https://api.spotify.com/v1/tracks/5bBUDJUfGcG7eFy3Bf4fXv;https://api.spotify.com/v1/audio-analysis/5bBUDJUfGcG7eFy3Bf4fXv;235507.0;4.0;;
untitled 02 | 06.23.2014.;4.313766666666667;True;2019-06-07T10:48:00Z;untitled unmastered.;2016-03-04;2YZyLoL8N0Wb9xBt1NhZWg;0.667;0.508;5.0;-10.337;1.0;0.451;0.341;0.0;0.644;0.093;89.436;audio_features;3I0FBDc1c1BLNtXWKVjmFg;spotify:track:3I0FBDc1c1BLNtXWKVjmFg;https://api.spotify.com/v1/tracks/3I0FBDc1c1BLNtXWKVjmFg;https://api.spotify.com/v1/audio-analysis/3I0FBDc1c1BLNtXWKVjmFg;258827.0;3.0;;
u;4.4748833333333335;True;2019-06-07T10:47:27Z;To Pimp A Butterfly;2015-03-16;2YZyLoL8N0Wb9xBt1NhZWg;0.406;0.798;11.0;-5.585;0.0;0.432;0.26;0.0;0.461;0.58;71.547;audio_features;1bxEpNR75Hq3T2oF9AZjt8;spotify:track:1bxEpNR75Hq3T2oF9AZjt8;https://api.spotify.com/v1/tracks/1bxEpNR75Hq3T2oF9AZjt8;https://api.spotify.com/v1/audio-analysis/1bxEpNR75Hq3T2oF9AZjt8;268493.0;4.0;;
King Kunta;3.91155;True;2019-06-07T10:47:24Z;To Pimp A Butterfly;2015-03-16;2YZyLoL8N0Wb9xBt1NhZWg;0.884;0.657;6.0;-4.569;0.0;0.0977;0.00589;0.0;0.154;0.489;107.059;audio_features;0N3W5peJUQtI4eyR6GJT5O;spotify:track:0N3W5peJUQtI4eyR6GJT5O;https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O;https://api.spotify.com/v1/audio-analysis/0N3W5peJUQtI4eyR6GJT5O;234693.0;4.0;;
Wesley's Theory;4.789333333333333;True;2019-06-07T10:47:21Z;To Pimp A Butterfly;2015-03-16;2YZyLoL8N0Wb9xBt1NhZWg,2GVBp7QyHckoOg7rYkLvrA,4frXpPxQQZwbCu3eTGnZEw;0.509;0.787;7.0;-6.754;1.0;0.265;0.359;2.76e-05;0.26;0.507;114.449;audio_features;7Ks4VCY1wFebnOdJrM13t6;spotify:track:7Ks4VCY1wFebnOdJrM13t6;https://api.spotify.com/v1/tracks/7Ks4VCY1wFebnOdJrM13t6;https://api.spotify.com/v1/audio-analysis/7Ks4VCY1wFebnOdJrM13t6;287360.0;4.0;;
These Walls;5.016216666666667;True;2019-06-07T10:47:18Z;To Pimp A Butterfly;2015-03-16;2YZyLoL8N0Wb9xBt1NhZWg,4jCbgl5Dmt3uOh8WRQfpPs,0N41KJ4H6bkPAm2tx7VS8C,4frXpPxQQZwbCu3eTGnZEw;0.752;0.489;1.0;-5.233;1.0;0.137;0.11;3.57e-06;0.202;0.373;108.005;audio_features;7uWVT3UkCAZyANvv0bdyQn;spotify:track:7uWVT3UkCAZyANvv0bdyQn;https://api.spotify.com/v1/tracks/7uWVT3UkCAZyANvv0bdyQn;https://api.spotify.com/v1/audio-analysis/7uWVT3UkCAZyANvv0bdyQn;300973.0;4.0;;
Mortal Man;12.118433333333334;True;2019-06-07T10:47:10Z;To Pimp A Butterfly;2015-03-16;2YZyLoL8N0Wb9xBt1NhZWg;0.567;0.525;10.0;-9.043;0.0;0.75;0.665;0.0;0.708;0.416;86.935;audio_features;1WT11QmhZutciEv1NsHt1R;spotify:track:1WT11QmhZutciEv1NsHt1R;https://api.spotify.com/v1/tracks/1WT11QmhZutciEv1NsHt1R;https://api.spotify.com/v1/audio-analysis/1WT11QmhZutciEv1NsHt1R;727107.0;4.0;;
The Blacker The Berry;5.480433333333333;True;2019-06-07T10:47:00Z;To Pimp A Butterfly;2015-03-16;2YZyLoL8N0Wb9xBt1NhZWg;0.553;0.852;10.0;-4.08;0.0;0.305;0.00713;0.0;0.463;0.27;176.058;audio_features;5Mtt6tZSZA9cXTHGSGpyh0;spotify:track:5Mtt6tZSZA9cXTHGSGpyh0;https://api.spotify.com/v1/tracks/5Mtt6tZSZA9cXTHGSGpyh0;https://api.spotify.com/v1/audio-analysis/5Mtt6tZSZA9cXTHGSGpyh0;328827.0;4.0;;
Who Put You Behind The Wheel?;6.816666666666666;False;2019-06-07T03:55:35Z;Everybody Has A Plan Until They Get Punched In The Mouth;2016-07-22;0si9BxvM2C33fAIkr1pgUc;0.695;0.26;8.0;-12.207;1.0;0.117;0.464;0.628;0.109;0.284;128.066;audio_features;5DPZO5wgTe5jcK2r0tbdYT;spotify:track:5DPZO5wgTe5jcK2r0tbdYT;https://api.spotify.com/v1/tracks/5DPZO5wgTe5jcK2r0tbdYT;https://api.spotify.com/v1/audio-analysis/5DPZO5wgTe5jcK2r0tbdYT;409000.0;4.0;;
Creole;5.706666666666667;False;2019-06-07T03:54:32Z;Songs From The Analog Playground;2001-01-01;0si9BxvM2C33fAIkr1pgUc,0Mz5XE0kb1GBnbLQm2VbcO;0.698;0.23;7.0;-16.357;0.0;0.0373;0.373;0.00143;0.0919;0.361;76.584;audio_features;2W1wZG52PIlXihmHnNXE1G;spotify:track:2W1wZG52PIlXihmHnNXE1G;https://api.spotify.com/v1/tracks/2W1wZG52PIlXihmHnNXE1G;https://api.spotify.com/v1/audio-analysis/2W1wZG52PIlXihmHnNXE1G;342400.0;4.0;;
Freedom Dance;4.6722166666666665;False;2019-06-07T03:51:10Z;Heritage;2012-01-01;6q6EXv5ybArXqifMdmTIig;0.574;0.738;11.0;-12.15;0.0;0.0573;0.0363;0.708;0.106;0.746;108.944;audio_features;3wSD488adiUFtKzxHb8fmi;spotify:track:3wSD488adiUFtKzxHb8fmi;https://api.spotify.com/v1/tracks/3wSD488adiUFtKzxHb8fmi;https://api.spotify.com/v1/audio-analysis/3wSD488adiUFtKzxHb8fmi;280333.0;4.0;;
Ifê;7.62;False;2019-06-07T03:50:48Z;Heritage;2012-01-01;6q6EXv5ybArXqifMdmTIig;0.676;0.572;7.0;-16.038;1.0;0.0973;0.215;0.0868;0.0883;0.588;110.123;audio_features;2WfakQbHFCok8wsPc6vJI0;spotify:track:2WfakQbHFCok8wsPc6vJI0;https://api.spotify.com/v1/tracks/2WfakQbHFCok8wsPc6vJI0;https://api.spotify.com/v1/audio-analysis/2WfakQbHFCok8wsPc6vJI0;457201.0;4.0;;
Alive;5.647766666666667;False;2019-06-07T03:49:32Z;Nihil Novi;2016-04-15;6de0V6wLyRKp3I2LDMrXCr;0.731;0.415;1.0;-10.391;0.0;0.055;0.501;0.468;0.103;0.495;95.933;audio_features;7yMyL7y0JWFUesavCslGCR;spotify:track:7yMyL7y0JWFUesavCslGCR;https://api.spotify.com/v1/tracks/7yMyL7y0JWFUesavCslGCR;https://api.spotify.com/v1/audio-analysis/7yMyL7y0JWFUesavCslGCR;338866.0;4.0;;
Inevitable;4.94215;False;2019-06-07T03:49:29Z;Nihil Novi;2016-04-15;6de0V6wLyRKp3I2LDMrXCr;0.549;0.417;8.0;-8.943;0.0;0.0352;0.584;0.00671;0.142;0.184;71.954;audio_features;2KUk7ErYLSthHnbZKBmwMY;spotify:track:2KUk7ErYLSthHnbZKBmwMY;https://api.spotify.com/v1/tracks/2KUk7ErYLSthHnbZKBmwMY;https://api.spotify.com/v1/audio-analysis/2KUk7ErYLSthHnbZKBmwMY;296529.0;4.0;;
Clear View;6.4429;False;2019-06-07T03:47:50Z;Chris Dave And The Drumhedz;2018-01-26;3UdXt9iWJmKa9Rq481qd4O,3jK9MiCrA42lLAdMGUZpwa,4ynAIA5bYJmAY7JMt8FEZ6;0.561;0.842;9.0;-8.764;0.0;0.146;0.00978;0.000477;0.257;0.308;124.124;audio_features;1NSEPv8N4ztldDk5CkmXrM;spotify:track:1NSEPv8N4ztldDk5CkmXrM;https://api.spotify.com/v1/tracks/1NSEPv8N4ztldDk5CkmXrM;https://api.spotify.com/v1/audio-analysis/1NSEPv8N4ztldDk5CkmXrM;386575.0;4.0;;
Casio Vanguard;6.367333333333334;False;2019-06-07T03:46:50Z;Caipi;2017-03-10;253GMpCNwx1TJtASNAeDoP;0.51;0.743;1.0;-7.761;1.0;0.0295;0.438;0.285;0.0963;0.759;79.996;audio_features;4sNt13Xr5rX2PksSIA1m6U;spotify:track:4sNt13Xr5rX2PksSIA1m6U;https://api.spotify.com/v1/tracks/4sNt13Xr5rX2PksSIA1m6U;https://api.spotify.com/v1/audio-analysis/4sNt13Xr5rX2PksSIA1m6U;382040.0;4.0;;
Tell Me A Bedtime Story;7.08955;False;2019-06-07T03:45:35Z;ArtScience;2016-09-16;7vZ7qmfXiu114lY0qm7rOe;0.683;0.647;11.0;-9.416;0.0;0.0312;0.175;0.206;0.114;0.245;122.038;audio_features;5hta2od3e6jW2U4eenUFFB;spotify:track:5hta2od3e6jW2U4eenUFFB;https://api.spotify.com/v1/tracks/5hta2od3e6jW2U4eenUFFB;https://api.spotify.com/v1/audio-analysis/5hta2od3e6jW2U4eenUFFB;425373.0;3.0;;
Find You;6.776666666666666;False;2019-06-07T03:45:31Z;ArtScience;2016-09-16;7vZ7qmfXiu114lY0qm7rOe;0.452;0.687;6.0;-8.151;0.0;0.139;0.046;0.024;0.0901;0.211;178.043;audio_features;2ymzYu5OFVDfskWhSIZ59T;spotify:track:2ymzYu5OFVDfskWhSIZ59T;https://api.spotify.com/v1/tracks/2ymzYu5OFVDfskWhSIZ59T;https://api.spotify.com/v1/audio-analysis/2ymzYu5OFVDfskWhSIZ59T;406600.0;4.0;;
Move Love;3.302216666666667;False;2019-06-07T03:45:08Z;Black Radio;2012-01-01;7vZ7qmfXiu114lY0qm7rOe,0FPWyyf6MD4QZTj3aypD3O;0.589;0.433;1.0;-6.0;1.0;0.0458;0.324;5.47e-05;0.0698;0.343;99.875;audio_features;5TbX5Af7orkoGJkY43ly1B;spotify:track:5TbX5Af7orkoGJkY43ly1B;https://api.spotify.com/v1/tracks/5TbX5Af7orkoGJkY43ly1B;https://api.spotify.com/v1/audio-analysis/5TbX5Af7orkoGJkY43ly1B;198133.0;4.0;;
Always Shine;5.372433333333333;False;2019-06-07T03:45:01Z;Black Radio;2012-01-01;7vZ7qmfXiu114lY0qm7rOe,01QTIT5P1pFP3QnnFSdsJf,4jCbgl5Dmt3uOh8WRQfpPs;0.458;0.714;10.0;-9.499;0.0;0.31;0.225;0.000133;0.241;0.0684;90.128;audio_features;4wQFB68968Q08qP3iy5DMW;spotify:track:4wQFB68968Q08qP3iy5DMW;https://api.spotify.com/v1/tracks/4wQFB68968Q08qP3iy5DMW;https://api.spotify.com/v1/audio-analysis/4wQFB68968Q08qP3iy5DMW;322347.0;4.0;;
Afro Blue;5.1271;False;2019-06-07T03:44:55Z;Black Radio;2012-01-01;7vZ7qmfXiu114lY0qm7rOe,7IfculRW2WXyzNQ8djX8WX;0.775;0.571;8.0;-8.097;1.0;0.0342;0.0291;0.0882;0.0941;0.379;97.491;audio_features;7e0j6jReCfN5KJkDNLHyHQ;spotify:track:7e0j6jReCfN5KJkDNLHyHQ;https://api.spotify.com/v1/tracks/7e0j6jReCfN5KJkDNLHyHQ;https://api.spotify.com/v1/audio-analysis/7e0j6jReCfN5KJkDNLHyHQ;307627.0;4.0;;
Firefly;8.6171;False;2019-06-07T03:44:28Z;Imaginary Cities;2015-01-16;4hdVPbHhsWAn2XTXVRJoxB,1rm6MdPOklmrD3GKevqnt5;0.533;0.474;7.0;-13.44;1.0;0.0479;0.667;0.0288;0.0724;0.411;91.199;audio_features;3GoVDj6q4S2ceL4WC7IsNg;spotify:track:3GoVDj6q4S2ceL4WC7IsNg;https://api.spotify.com/v1/tracks/3GoVDj6q4S2ceL4WC7IsNg;https://api.spotify.com/v1/audio-analysis/3GoVDj6q4S2ceL4WC7IsNg;517027.0;4.0;;
Brown Funk (For Ray);6.2904333333333335;False;2019-06-07T03:43:02Z;A Family Affair;1998;5ACxPOI9gR3l0cyy2dvkHv;0.714;0.519;2.0;-9.941;1.0;0.103;0.0758;0.417;0.088;0.55;95.911;audio_features;30nUUwDmVofW5MFfvIr4aC;spotify:track:30nUUwDmVofW5MFfvIr4aC;https://api.spotify.com/v1/tracks/30nUUwDmVofW5MFfvIr4aC;https://api.spotify.com/v1/audio-analysis/30nUUwDmVofW5MFfvIr4aC;377427.0;4.0;;
As This Moment Slips Away;6.876883333333334;False;2019-06-07T03:40:40Z;The Bad Plus Joshua Redman;2015-05-26;3uaHfXYx9Fh4HjqMbrWn5S,5qOfTfMzTj2dvvpWKzIFk6;0.533;0.429;5.0;-10.413;0.0;0.0323;0.785;0.799;0.0982;0.543;91.473;audio_features;5CcAkJMkqpx7vwyYq1CQQd;spotify:track:5CcAkJMkqpx7vwyYq1CQQd;https://api.spotify.com/v1/tracks/5CcAkJMkqpx7vwyYq1CQQd;https://api.spotify.com/v1/audio-analysis/5CcAkJMkqpx7vwyYq1CQQd;412613.0;4.0;;
Jazz Crimes;6.727333333333333;False;2019-06-07T03:39:44Z;Elastic;2002;3uaHfXYx9Fh4HjqMbrWn5S;0.774;0.564;8.0;-11.872;0.0;0.0541;0.244;0.826;0.046;0.784;115.32;audio_features;4fpOXKIU9yRBoYkMhgJ24k;spotify:track:4fpOXKIU9yRBoYkMhgJ24k;https://api.spotify.com/v1/tracks/4fpOXKIU9yRBoYkMhgJ24k;https://api.spotify.com/v1/audio-analysis/4fpOXKIU9yRBoYkMhgJ24k;403640.0;4.0;;
Headin' Home;4.096216666666667;False;2019-06-07T03:39:32Z;MoodSwing;1994-09-09;53HPdlKWDIGFF4GvVrCtEV;0.764;0.538;0.0;-11.347;1.0;0.039;0.248;0.946;0.0834;0.837;119.062;audio_features;5ZPpMERoudwxFir1j7HKsG;spotify:track:5ZPpMERoudwxFir1j7HKsG;https://api.spotify.com/v1/tracks/5ZPpMERoudwxFir1j7HKsG;https://api.spotify.com/v1/audio-analysis/5ZPpMERoudwxFir1j7HKsG;245773.0;4.0;;
Weak - Live;7.851666666666667;False;2019-06-07T03:37:21Z;Live in Nyc;2013-11-04;76Gi1qoWLrIerL5FcL0TZb;0.467;0.545;2.0;-10.532;0.0;0.0514;0.661;0.288;0.617;0.496;122.254;audio_features;7Fn7wzScZIrshZiw24ToiD;spotify:track:7Fn7wzScZIrshZiw24ToiD;https://api.spotify.com/v1/tracks/7Fn7wzScZIrshZiw24ToiD;https://api.spotify.com/v1/audio-analysis/7Fn7wzScZIrshZiw24ToiD;471100.0;3.0;;
Butterfly - Live;7.705016666666666;False;2019-06-07T03:36:49Z;Live in Nyc;2013-11-04;76Gi1qoWLrIerL5FcL0TZb;0.456;0.587;5.0;-10.921;0.0;0.0572;0.816;0.0744;0.908;0.373;144.515;audio_features;5wgxOnyLvseBkoUPMSD2mN;spotify:track:5wgxOnyLvseBkoUPMSD2mN;https://api.spotify.com/v1/tracks/5wgxOnyLvseBkoUPMSD2mN;https://api.spotify.com/v1/audio-analysis/5wgxOnyLvseBkoUPMSD2mN;462301.0;4.0;;
You Have to Dance (feet);3.45155;False;2019-06-07T03:36:22Z;12 Little Spells (Deluxe Edition);2019-05-10;5bepW5vcdRzheNc0F8lHJ5;0.746;0.472;6.0;-11.189;1.0;0.0749;0.318;0.000544;0.327;0.785;89.961;audio_features;50Jmvm4XqCIVXNEuRISm4I;spotify:track:50Jmvm4XqCIVXNEuRISm4I;https://api.spotify.com/v1/tracks/50Jmvm4XqCIVXNEuRISm4I;https://api.spotify.com/v1/audio-analysis/50Jmvm4XqCIVXNEuRISm4I;207093.0;4.0;;
How To (hair);3.9008833333333333;False;2019-06-07T03:36:04Z;12 Little Spells (Deluxe Edition);2019-05-10;5bepW5vcdRzheNc0F8lHJ5;0.61;0.337;7.0;-11.365;1.0;0.0432;0.754;0.00269;0.22;0.13;126.002;audio_features;5S2qQJCI0UFPVAzHutIzYW;spotify:track:5S2qQJCI0UFPVAzHutIzYW;https://api.spotify.com/v1/tracks/5S2qQJCI0UFPVAzHutIzYW;https://api.spotify.com/v1/audio-analysis/5S2qQJCI0UFPVAzHutIzYW;234053.0;4.0;;
Judas;4.158666666666667;False;2019-06-07T03:35:30Z;Emily’s D+Evolution;2016-01-01;5bepW5vcdRzheNc0F8lHJ5;0.659;0.51;1.0;-7.689;1.0;0.0354;0.327;1.49e-06;0.108;0.419;118.98;audio_features;4qweq7Zp2QnST0lC9WchKA;spotify:track:4qweq7Zp2QnST0lC9WchKA;https://api.spotify.com/v1/tracks/4qweq7Zp2QnST0lC9WchKA;https://api.spotify.com/v1/audio-analysis/4qweq7Zp2QnST0lC9WchKA;249520.0;4.0;;
